"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","Party"
4844,1981,"Female","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","","","","","No","Yes","Public","Yes","Yes","No","Yes","No","No","No","Art","Study first","No","No","No","No","Giving","No","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","","","Yes","","","","","","","","","","","","No","","Yes","TMI","No","Yes","","","","","","","","","","Mac","No","Cautious","No","Umm...","No","Socialize","No","In-person","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","Yes","No","No","No","Yes","No","No","","","","","","","","","","","","","","","No","Yes","No","Yes","No","Democrat"
4845,1990,"Female","under $25,000","Married (w/kids)","Bachelor's Degree","No","No","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","No","No","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","Republican"
4846,1953,"Female","$75,000 - $100,000","Married (w/kids)","Associate's Degree","No","Yes","No","No","No","Yes","Public","No","No","No","No","Yes","No","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","No","Yes","No","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","No","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Democrat"
4847,1990,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","","","","","","","","","","","","","No","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","Yes","Yes","Pragmatist","No","No","","","","","","","","","","","","","","","","","","","","","Yes","No","Talk","People","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","No","No","Yes","Own","Optimist","Dad","Yes","","","","Nope","Yes","","","","","","","","","","Republican"
4848,1950,"Female","$75,000 - $100,000","Married (no kids)","Associate's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","No","No","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","Online","No","Yes","No","Yes","Yay people!","No","No","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","","","","","","","","","","Yes","Republican"
4849,1971,"Female","over $150,000","Married (w/kids)","Doctoral Degree","No","Yes","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","Yes","TMI","Yes","Yes","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Own","Pessimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","No","Yes","Yes","Only-child","","No","No","Democrat"
4850,1977,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","","Study first","No","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Right","Yes","No","","","","Yes","","Yes","Yes","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","","Technology","Yes","No","Yes","Yes","No","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","Own","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","","No","No","Yes","No","Yes","No","Yes","Yes","Democrat"
4851,1950,"Female","over $150,000","Married (no kids)","Bachelor's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Demanding","No","PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4852,1998,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","","","","","","","","","","","Yes","","Yes","Yes","Science","Study first","No","","Yes","No","Receiving","Yes","Yes","Pragmatist","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","No","No","Demanding","","Mac","Yes","Risk-friendly","","","No","","Yes","Online","","Yes","","","","","","","","","","","Yes","Yes","","Yes","Yes","","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","No","No","","","","","","","","","Democrat"
4853,1961,"Male","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","","","","","","","","No","Yes","No","No","No","No","Yes","Art","Try first","Yes","No","No","Yes","Giving","Yes","No","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","No","TMI","No","No","","","","","","","","","","","Yes","Cautious","No","Umm...","No","Space","No","","","","","","","","","","","","","No","No","No","Yes","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Republican"
4855,1988,"Female","over $150,000","Married (w/kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cautious","No","Yes!","Yes","Space","No","Online","No","","","Yes","Yay people!","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","Republican"
4856,1981,"Male","$75,000 - $100,000","Married (w/kids)","Master's Degree","Yes","No","No","Yes","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No","No","No","No","Giving","No","Yes","Pragmatist","No","No","","Odd hours","No","Right","Yes","Yes","No","Yes","A.M.","","Start","No","Yes","Circumstances","No","No","Yes","Yes","No","Mysterious","Yes","Yes","Talk","People","Yes","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","Own","Pessimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Republican"
4857,1973,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PC","","","","","","","","","","","","","","","","","","No","","Yes","Yes","Yes","Yes","No","No","Own","Optimist","","Yes","Yes","Yes","Yes","","","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Republican"
4858,1957,"Female","$75,000 - $100,000","Single (no kids)","Master's Degree","","Yes","No","Yes","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","Yes","No","No","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Talk","People","Yes","No","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Space","No","Online","Yes","Yes","Yes","No","Yay people!","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Democrat"
4859,1978,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","No","Yes","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","No","No","Mysterious","No","No","Talk","Technology","","No","Yes","Yes","No","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Democrat"
4861,1977,"Female","$25,001 - $50,000","Domestic Partners (w/kids)","Associate's Degree","","","","","","","","","","","Yes","Yes","Yes","No","Science","","","","","","","","","","","","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","No","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4862,1964,"Male","over $150,000","Married (w/kids)","Current Undergraduate","","","","","","","","","","","","","","","","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","","","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4863,1971,"Male","$50,000 - $74,999","Single (no kids)","Associate's Degree","","","","","","","","","","","","","","","","","","","","","","","No","Idealist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","","No","Yes","Yes","Yes","No","Own","Pessimist","Mom","Yes","Yes","No","No","Nope","Yes","Yes","Yes","Yes","No","","","","","","Republican"
4864,1975,"Female","$75,000 - $100,000","Married (w/kids)","Current Undergraduate","No","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","No","Yes","Yes","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","No","No","No","Mysterious","Yes","No","Talk","People","Yes","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","No","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Republican"
4865,1994,"Female","$50,000 - $74,999","Single (no kids)","Current K-12","Yes","No","No","No","No","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","No","In-person","No","No","No","No","Yay people!","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","No","No","Yes","Yes","No","No","No","Democrat"
4866,1998,"Male","over $150,000","Single (no kids)","Current K-12","No","No","No","No","No","Yes","Private","No","No","No","No","Yes","Yes","Yes","Science","Try first","No","Yes","No","Yes","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","No","No","No","Mysterious","No","Yes","Tunes","People","Yes","No","Yes","Yes","No","Demanding","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","No","No","Yay people!","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Own","Pessimist","Dad","No","","","","","","","","","","","","","","","Democrat"
4867,1994,"Male","under $25,000","Single (no kids)","Current Undergraduate","","","","","","","","","","","","","","","","","","","","","","","No","","No","Yes","Cool headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Republican"
4869,1965,"Male","under $25,000","Single (no kids)","Master's Degree","Yes","Yes","No","No","No","No","Public","Yes","Yes","No","Yes","","Yes","Yes","Science","","Yes","No","No","","Receiving","No","No","Pragmatist","Yes","No","Cool headed","Odd hours","Yes","Right","No","Yes","No","No","","Yes","","Yes","No","","","No","Yes","No","No","Mysterious","Yes","","Tunes","Technology","Yes","No","","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","","Online","No","No","","Yes","Grrr people","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Nope","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Republican"
4870,1999,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","","Yes","No","No","No","No","","","No","No","No","","Yes","","Science","","","","","No","Giving","No","Yes","","","","","","","","","","","","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","No","Yes","Yes","Yes","","","PC","","","","","","","","","","","","","","","No","No","","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Dad","No","No","No","","","Yes","","","","Yes","","Yes","","No","Yes","Republican"
4871,1968,"Female","$25,001 - $50,000","Married (w/kids)","Current Undergraduate","","","","","No","Yes","Public","No","","","No","No","No","Yes","Science","Try first","Yes","","Yes","Yes","Giving","No","","","","","","","","","","","","","","Yes","","Yes","","","Yes","","","Yes","No","Mysterious","No","Yes","Talk","People","","Yes","Yes","","","","","","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","","","Yes","No","Yes","Yes","Yes","No","No","","","","","","","","","","","","","","","","","","","","","","","","Republican"
4872,1960,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","No","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","Technology","Yes","No","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","Yes","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Own","","Dad","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","Yes","","Yes","Yes","Yes","No","Democrat"
4874,1979,"Female","$75,000 - $100,000","Married (w/kids)","Associate's Degree","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","No","No","Yes","Giving","No","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","No","End","No","No","Circumstances","Yes","Yes","No","Yes","Yes","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Democrat"
